window_id,case_id,group_id,state,label,severity_pct,phase,load_label,load_pct,inception_s,variant,region,src_start,scale
5559,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,190000,0.004740981385111809
5560,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,190500,0.004740981385111809
5561,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,191000,0.004740981385111809
5562,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,191500,0.004740981385111809
5563,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,192000,0.004740981385111809
5564,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,192500,0.004740981385111809
5565,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,193000,0.004740981385111809
5566,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,193500,0.004740981385111809
5567,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,194000,0.004740981385111809
5568,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,194500,0.004740981385111809
5569,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,195000,0.004740981385111809
5570,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,195500,0.004740981385111809
5571,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,196000,0.004740981385111809
5572,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,196500,0.004740981385111809
5573,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,197000,0.004740981385111809
5574,TT_fault_Data_4_Phase_b_4_4_NL,TT_s4.0_pB_lNL,faulty,1,4.0,B,NL,0,7.2,,fault,197500,0.004740981385111809
5575,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,110000,0.028167860582470894
5576,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,114000,0.028167860582470894
5577,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,118000,0.028167860582470894
5578,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,122000,0.028167860582470894
5579,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,126000,0.028167860582470894
5580,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,130000,0.028167860582470894
5581,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,134000,0.028167860582470894
5582,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,138000,0.028167860582470894
5583,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,142000,0.028167860582470894
5584,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,146000,0.028167860582470894
5585,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,150000,0.028167860582470894
5586,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,154000,0.028167860582470894
5587,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,158000,0.028167860582470894
5588,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,162000,0.028167860582470894
5589,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,166000,0.028167860582470894
5590,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,170000,0.028167860582470894
5591,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,healthy,0,0.0,,100,100,7.2,,prefault,174000,0.028167860582470894
5592,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,180500,0.028167860582470894
5593,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,181000,0.028167860582470894
5594,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,181500,0.028167860582470894
5595,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,182000,0.028167860582470894
5596,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,182500,0.028167860582470894
5597,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,183000,0.028167860582470894
5598,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,183500,0.028167860582470894
5599,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,184000,0.028167860582470894
5600,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,184500,0.028167860582470894
5601,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,185000,0.028167860582470894
5602,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,185500,0.028167860582470894
5603,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,186000,0.028167860582470894
5604,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,186500,0.028167860582470894
5605,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,187000,0.028167860582470894
5606,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,187500,0.028167860582470894
5607,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,188000,0.028167860582470894
5608,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,188500,0.028167860582470894
5609,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,189000,0.028167860582470894
5610,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,189500,0.028167860582470894
5611,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,190000,0.028167860582470894
5612,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,190500,0.028167860582470894
5613,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,191000,0.028167860582470894
5614,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,191500,0.028167860582470894
5615,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,192000,0.028167860582470894
5616,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,192500,0.028167860582470894
5617,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,193000,0.028167860582470894
5618,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,193500,0.028167860582470894
5619,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,194000,0.028167860582470894
5620,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,194500,0.028167860582470894
5621,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,195000,0.028167860582470894
5622,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,195500,0.028167860582470894
5623,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,196000,0.028167860582470894
5624,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,196500,0.028167860582470894
5625,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,197000,0.028167860582470894
5626,TT_fault_Data_4_Phase_c_4_4_100,TT_s4.0_pC_l100,faulty,1,4.0,C,100,100,7.2,,fault,197500,0.028167860582470894
5627,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,110000,0.007593586575239897
5628,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,114000,0.007593586575239897
5629,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,118000,0.007593586575239897
5630,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,122000,0.007593586575239897
5631,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,126000,0.007593586575239897
5632,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,130000,0.007593586575239897
5633,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,134000,0.007593586575239897
5634,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,138000,0.007593586575239897
5635,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,142000,0.007593586575239897
5636,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,146000,0.007593586575239897
5637,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,150000,0.007593586575239897
5638,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,154000,0.007593586575239897
5639,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,158000,0.007593586575239897
5640,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,162000,0.007593586575239897
5641,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,166000,0.007593586575239897
5642,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,170000,0.007593586575239897
5643,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,healthy,0,0.0,,20,20,7.2,,prefault,174000,0.007593586575239897
5644,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,180500,0.007593586575239897
5645,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,181000,0.007593586575239897
5646,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,181500,0.007593586575239897
5647,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,182000,0.007593586575239897
5648,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,182500,0.007593586575239897
5649,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,183000,0.007593586575239897
5650,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,183500,0.007593586575239897
5651,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,184000,0.007593586575239897
5652,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,184500,0.007593586575239897
5653,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,185000,0.007593586575239897
5654,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,185500,0.007593586575239897
5655,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,186000,0.007593586575239897
5656,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,186500,0.007593586575239897
5657,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,187000,0.007593586575239897
5658,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,187500,0.007593586575239897
5659,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,188000,0.007593586575239897
5660,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,188500,0.007593586575239897
5661,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,189000,0.007593586575239897
5662,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,189500,0.007593586575239897
5663,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,190000,0.007593586575239897
5664,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,190500,0.007593586575239897
5665,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,191000,0.007593586575239897
5666,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,191500,0.007593586575239897
5667,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,192000,0.007593586575239897
5668,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,192500,0.007593586575239897
5669,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,193000,0.007593586575239897
5670,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,193500,0.007593586575239897
5671,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,194000,0.007593586575239897
5672,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,194500,0.007593586575239897
5673,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,195000,0.007593586575239897
5674,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,195500,0.007593586575239897
5675,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,196000,0.007593586575239897
5676,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,196500,0.007593586575239897
5677,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,197000,0.007593586575239897
5678,TT_fault_Data_4_Phase_c_4_4_20,TT_s4.0_pC_l20,faulty,1,4.0,C,20,20,7.2,,fault,197500,0.007593586575239897
5679,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,110000,0.012528792954981327
5680,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,114000,0.012528792954981327
5681,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,118000,0.012528792954981327
5682,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,122000,0.012528792954981327
5683,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,126000,0.012528792954981327
5684,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,130000,0.012528792954981327
5685,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,134000,0.012528792954981327
5686,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,138000,0.012528792954981327
5687,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,142000,0.012528792954981327
5688,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,146000,0.012528792954981327
5689,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,150000,0.012528792954981327
5690,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,154000,0.012528792954981327
5691,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,158000,0.012528792954981327
5692,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,162000,0.012528792954981327
5693,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,166000,0.012528792954981327
5694,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,170000,0.012528792954981327
5695,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,healthy,0,0.0,,40,40,7.2,,prefault,174000,0.012528792954981327
5696,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,180500,0.012528792954981327
5697,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,181000,0.012528792954981327
5698,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,181500,0.012528792954981327
5699,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,182000,0.012528792954981327
5700,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,182500,0.012528792954981327
5701,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,183000,0.012528792954981327
5702,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,183500,0.012528792954981327
5703,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,184000,0.012528792954981327
5704,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,184500,0.012528792954981327
5705,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,185000,0.012528792954981327
5706,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,185500,0.012528792954981327
5707,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,186000,0.012528792954981327
5708,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,186500,0.012528792954981327
5709,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,187000,0.012528792954981327
5710,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,187500,0.012528792954981327
5711,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,188000,0.012528792954981327
5712,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,188500,0.012528792954981327
5713,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,189000,0.012528792954981327
5714,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,189500,0.012528792954981327
5715,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,190000,0.012528792954981327
5716,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,190500,0.012528792954981327
5717,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,191000,0.012528792954981327
5718,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,191500,0.012528792954981327
5719,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,192000,0.012528792954981327
5720,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,192500,0.012528792954981327
5721,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,193000,0.012528792954981327
5722,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,193500,0.012528792954981327
5723,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,194000,0.012528792954981327
5724,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,194500,0.012528792954981327
5725,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,195000,0.012528792954981327
5726,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,195500,0.012528792954981327
5727,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,196000,0.012528792954981327
5728,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,196500,0.012528792954981327
5729,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,197000,0.012528792954981327
5730,TT_fault_Data_4_Phase_c_4_4_40,TT_s4.0_pC_l40,faulty,1,4.0,C,40,40,7.2,,fault,197500,0.012528792954981327
5731,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,110000,0.01776062324643135
5732,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,114000,0.01776062324643135
5733,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,118000,0.01776062324643135
5734,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,122000,0.01776062324643135
5735,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,126000,0.01776062324643135
5736,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,130000,0.01776062324643135
5737,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,134000,0.01776062324643135
5738,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,138000,0.01776062324643135
5739,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,142000,0.01776062324643135
5740,TT_fault_Data_4_Phase_c_4_4_60,TT_s4.0_pC_l60,healthy,0,0.0,,60,60,7.2,,prefault,146000,0.01776062324643135
