window_id,case_id,group_id,state,label,severity_pct,phase,load_label,load_pct,inception_s,variant,region,src_start,scale
1953,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,healthy,0,0.0,,80,80,7.2,,prefault,150000,0.0229965560138225
1954,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,healthy,0,0.0,,80,80,7.2,,prefault,154000,0.0229965560138225
1965,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,183000,0.0229965560138225
1969,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,185000,0.0229965560138225
1971,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,186000,0.0229965560138225
1972,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,186500,0.0229965560138225
1973,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,187000,0.0229965560138225
1974,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,187500,0.0229965560138225
1975,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,188000,0.0229965560138225
1977,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,189000,0.0229965560138225
1980,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,190500,0.0229965560138225
1983,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,192000,0.0229965560138225
1985,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,193000,0.0229965560138225
1986,TT_fault_Data_0_5_Phase_c_0_5_0_5_80,TT_s0.5_pC_l80,faulty,1,0.5,C,80,80,7.2,,fault,193500,0.0229965560138225
1997,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,88000,0.0054477765224874
1999,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,96000,0.0054477765224874
2005,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,120000,0.0054477765224874
2006,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,124000,0.0054477765224874
2017,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,168000,0.0054477765224874
2021,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,181000,0.0054477765224874
2023,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,182000,0.0054477765224874
2025,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,183000,0.0054477765224874
2028,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,184500,0.0054477765224874
2029,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,185000,0.0054477765224874
2030,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,185500,0.0054477765224874
2035,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,188000,0.0054477765224874
2036,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,188500,0.0054477765224874
2038,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,189500,0.0054477765224874
2053,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,197000,0.0054477765224874
2054,TT_fault_Data_0_5_Phase_c_0_5_0_5_NL,TT_s0.5_pC_lNL,faulty,1,0.5,C,NL,0,7.2,,fault,197500,0.0054477765224874
2057,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,healthy,0,0.0,,100,100,7.2,,prefault,118000,0.0281716473400592
2059,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,healthy,0,0.0,,100,100,7.2,,prefault,126000,0.0281716473400592
2065,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,healthy,0,0.0,,100,100,7.2,,prefault,150000,0.0281716473400592
2066,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,healthy,0,0.0,,100,100,7.2,,prefault,154000,0.0281716473400592
2077,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,183000,0.0281716473400592
2081,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,185000,0.0281716473400592
2083,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,186000,0.0281716473400592
2084,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,186500,0.0281716473400592
2085,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,187000,0.0281716473400592
2086,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,187500,0.0281716473400592
2087,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,188000,0.0281716473400592
2089,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,189000,0.0281716473400592
2092,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,190500,0.0281716473400592
2095,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,192000,0.0281716473400592
2097,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,193000,0.0281716473400592
2098,TT_fault_Data_1_Phase_a_1_1_100,TT_s1.0_pA_l100,faulty,1,1.0,A,100,100,7.2,,fault,193500,0.0281716473400592
2109,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,healthy,0,0.0,,20,20,7.2,,prefault,118000,0.0075932755134999
2111,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,healthy,0,0.0,,20,20,7.2,,prefault,126000,0.0075932755134999
2117,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,healthy,0,0.0,,20,20,7.2,,prefault,150000,0.0075932755134999
2118,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,healthy,0,0.0,,20,20,7.2,,prefault,154000,0.0075932755134999
2129,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,183000,0.0075932755134999
2133,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,185000,0.0075932755134999
2135,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,186000,0.0075932755134999
2136,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,186500,0.0075932755134999
2137,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,187000,0.0075932755134999
2138,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,187500,0.0075932755134999
2139,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,188000,0.0075932755134999
2141,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,189000,0.0075932755134999
2144,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,190500,0.0075932755134999
2147,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,192000,0.0075932755134999
2149,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,193000,0.0075932755134999
2150,TT_fault_Data_1_Phase_a_1_1_20,TT_s1.0_pA_l20,faulty,1,1.0,A,20,20,7.2,,fault,193500,0.0075932755134999
2213,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,healthy,0,0.0,,60,60,7.2,,prefault,118000,0.0177606623619794
2215,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,healthy,0,0.0,,60,60,7.2,,prefault,126000,0.0177606623619794
2221,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,healthy,0,0.0,,60,60,7.2,,prefault,150000,0.0177606623619794
2222,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,healthy,0,0.0,,60,60,7.2,,prefault,154000,0.0177606623619794
2233,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,183000,0.0177606623619794
2237,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,185000,0.0177606623619794
2239,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,186000,0.0177606623619794
2240,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,186500,0.0177606623619794
2241,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,187000,0.0177606623619794
2242,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,187500,0.0177606623619794
2243,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,188000,0.0177606623619794
2245,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,189000,0.0177606623619794
2248,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,190500,0.0177606623619794
2251,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,192000,0.0177606623619794
2253,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,193000,0.0177606623619794
2254,TT_fault_Data_1_Phase_a_1_1_60,TT_s1.0_pA_l60,faulty,1,1.0,A,60,60,7.2,,fault,193500,0.0177606623619794
2265,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,healthy,0,0.0,,80,80,7.2,,prefault,118000,0.0229965150356292
2267,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,healthy,0,0.0,,80,80,7.2,,prefault,126000,0.0229965150356292
2273,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,healthy,0,0.0,,80,80,7.2,,prefault,150000,0.0229965150356292
2274,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,healthy,0,0.0,,80,80,7.2,,prefault,154000,0.0229965150356292
2285,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,183000,0.0229965150356292
2289,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,185000,0.0229965150356292
2291,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,186000,0.0229965150356292
2292,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,186500,0.0229965150356292
2293,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,187000,0.0229965150356292
2294,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,187500,0.0229965150356292
2295,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,188000,0.0229965150356292
2297,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,189000,0.0229965150356292
2300,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,190500,0.0229965150356292
2303,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,192000,0.0229965150356292
2305,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,193000,0.0229965150356292
2306,TT_fault_Data_1_Phase_a_1_1_80,TT_s1.0_pA_l80,faulty,1,1.0,A,80,80,7.2,,fault,193500,0.0229965150356292
2317,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,88000,0.0047410945408046
2319,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,96000,0.0047410945408046
2325,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,120000,0.0047410945408046
2326,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,124000,0.0047410945408046
2337,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,168000,0.0047410945408046
2341,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,181000,0.0047410945408046
2343,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,182000,0.0047410945408046
2345,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,183000,0.0047410945408046
2348,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,184500,0.0047410945408046
2349,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,185000,0.0047410945408046
2350,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,185500,0.0047410945408046
2355,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,188000,0.0047410945408046
2356,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,188500,0.0047410945408046
2358,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,189500,0.0047410945408046
2373,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,197000,0.0047410945408046
2374,TT_fault_Data_1_Phase_a_1_1_NL,TT_s1.0_pA_lNL,faulty,1,1.0,A,NL,0,7.2,,fault,197500,0.0047410945408046
2377,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,healthy,0,0.0,,100,100,7.2,,prefault,118000,0.0281684957444667
2379,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,healthy,0,0.0,,100,100,7.2,,prefault,126000,0.0281684957444667
2385,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,healthy,0,0.0,,100,100,7.2,,prefault,150000,0.0281684957444667
2386,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,healthy,0,0.0,,100,100,7.2,,prefault,154000,0.0281684957444667
2397,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,183000,0.0281684957444667
2401,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,185000,0.0281684957444667
2403,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,186000,0.0281684957444667
2404,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,186500,0.0281684957444667
2405,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,187000,0.0281684957444667
2406,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,187500,0.0281684957444667
2407,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,188000,0.0281684957444667
2409,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,189000,0.0281684957444667
2412,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,190500,0.0281684957444667
2415,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,192000,0.0281684957444667
2417,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,193000,0.0281684957444667
2418,TT_fault_Data_1_Phase_b_1_1_100,TT_s1.0_pB_l100,faulty,1,1.0,B,100,100,7.2,,fault,193500,0.0281684957444667
2429,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,healthy,0,0.0,,20,20,7.2,,prefault,118000,0.0075932759791612
2431,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,healthy,0,0.0,,20,20,7.2,,prefault,126000,0.0075932759791612
2437,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,healthy,0,0.0,,20,20,7.2,,prefault,150000,0.0075932759791612
2438,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,healthy,0,0.0,,20,20,7.2,,prefault,154000,0.0075932759791612
2449,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,183000,0.0075932759791612
2453,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,185000,0.0075932759791612
2455,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,186000,0.0075932759791612
2456,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,186500,0.0075932759791612
2457,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,187000,0.0075932759791612
2458,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,187500,0.0075932759791612
2459,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,188000,0.0075932759791612
2461,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,189000,0.0075932759791612
2464,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,190500,0.0075932759791612
2467,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,192000,0.0075932759791612
2469,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,193000,0.0075932759791612
2470,TT_fault_Data_1_Phase_b_1_1_20,TT_s1.0_pB_l20,faulty,1,1.0,B,20,20,7.2,,fault,193500,0.0075932759791612
2533,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,healthy,0,0.0,,60,60,7.2,,prefault,118000,0.0177606623619794
2535,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,healthy,0,0.0,,60,60,7.2,,prefault,126000,0.0177606623619794
2541,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,healthy,0,0.0,,60,60,7.2,,prefault,150000,0.0177606623619794
2542,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,healthy,0,0.0,,60,60,7.2,,prefault,154000,0.0177606623619794
2553,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,183000,0.0177606623619794
2557,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,185000,0.0177606623619794
2559,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,186000,0.0177606623619794
2560,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,186500,0.0177606623619794
2561,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,187000,0.0177606623619794
2562,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,187500,0.0177606623619794
2563,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,188000,0.0177606623619794
2565,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,189000,0.0177606623619794
2568,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,190500,0.0177606623619794
2571,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,192000,0.0177606623619794
2573,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,193000,0.0177606623619794
2574,TT_fault_Data_1_Phase_b_1_1_60,TT_s1.0_pB_l60,faulty,1,1.0,B,60,60,7.2,,fault,193500,0.0177606623619794
2585,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,healthy,0,0.0,,80,80,7.2,,prefault,118000,0.0229965150356292
2587,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,healthy,0,0.0,,80,80,7.2,,prefault,126000,0.0229965150356292
2593,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,healthy,0,0.0,,80,80,7.2,,prefault,150000,0.0229965150356292
2594,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,healthy,0,0.0,,80,80,7.2,,prefault,154000,0.0229965150356292
2605,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,183000,0.0229965150356292
2609,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,185000,0.0229965150356292
2611,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,186000,0.0229965150356292
2612,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,186500,0.0229965150356292
2613,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,187000,0.0229965150356292
2614,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,187500,0.0229965150356292
2615,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,188000,0.0229965150356292
2617,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,189000,0.0229965150356292
2620,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,190500,0.0229965150356292
2623,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,192000,0.0229965150356292
2625,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,193000,0.0229965150356292
2626,TT_fault_Data_1_Phase_b_1_1_80,TT_s1.0_pB_l80,faulty,1,1.0,B,80,80,7.2,,fault,193500,0.0229965150356292
2637,TT_fault_Data_1_Phase_b_1_1_NL,TT_s1.0_pB_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,88000,0.0047408379614353
2639,TT_fault_Data_1_Phase_b_1_1_NL,TT_s1.0_pB_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,96000,0.0047408379614353
2645,TT_fault_Data_1_Phase_b_1_1_NL,TT_s1.0_pB_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,120000,0.0047408379614353
2646,TT_fault_Data_1_Phase_b_1_1_NL,TT_s1.0_pB_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,124000,0.0047408379614353
2657,TT_fault_Data_1_Phase_b_1_1_NL,TT_s1.0_pB_lNL,healthy,0,0.0,,NL,0,7.2,,prefault,168000,0.0047408379614353
